attempt_id,player_id,mission_id,attempt_date,difficulty_selected,actual_playtime_mins,completed,deaths_count,used_stealth,outcome,attempt_number
23211,599,11,2024-06-24,Hard,60.2,1,0,1,Completed,1
23212,599,12,2024-05-21,Hard,27.7,0,1,1,Failed,1
23213,599,12,2024-05-13,Hard,57.8,0,7,1,Failed,2
23214,599,13,2024-06-21,Hard,23.8,1,4,1,Completed,1
23215,599,14,2024-06-20,Hard,10.9,0,0,1,Failed,1
23216,599,15,2024-06-04,Hard,18.9,1,0,1,Completed,1
23217,599,16,2024-05-20,Hard,26.0,1,9,0,Completed,1
23218,599,17,2024-05-07,Hard,41.3,1,12,1,Completed,1
23219,599,17,2024-05-21,Hard,39.6,1,3,1,Completed,2
23220,599,18,2024-05-21,Hard,33.9,1,1,1,Completed,1
23221,599,19,2024-05-19,Hard,20.6,1,0,1,Completed,1
23222,599,20,2024-06-29,Hard,31.1,1,3,1,Completed,1
23223,599,21,2024-06-10,Hard,30.6,1,12,1,Completed,1
23224,599,22,2024-05-18,Hard,20.9,1,6,1,Completed,1
23225,599,23,2024-06-14,Hard,19.1,1,0,1,Completed,1
23226,599,24,2024-05-10,Hard,35.4,1,0,0,Completed,1
23227,599,25,2024-05-20,Hard,24.9,1,1,1,Completed,1
23228,599,26,2024-05-18,Hard,7.8,0,0,1,Failed,1
23229,599,27,2024-06-07,Hard,24.8,1,0,0,Completed,1
23230,599,28,2024-06-20,Hard,25.4,1,6,1,Completed,1
23231,599,28,2024-06-11,Hard,3.9,0,20,0,Failed,2
23232,599,29,2024-05-15,Hard,43.2,1,3,0,Completed,1
23233,599,30,2024-06-05,Hard,22.4,1,7,1,Completed,1
23234,599,31,2024-05-22,Hard,10.8,1,0,1,Completed,1
23235,599,32,2024-06-22,Hard,8.4,0,5,0,Failed,1
23236,599,32,2024-06-07,Hard,19.5,1,2,1,Completed,2
23237,599,33,2024-05-25,Hard,10.1,1,0,1,Completed,1
23238,599,34,2024-06-20,Hard,5.1,0,1,1,Abandoned,1
23239,599,35,2024-05-12,Hard,17.0,1,0,0,Completed,1
23240,600,1,2024-06-26,Normal,32.1,1,1,1,Completed,1
23241,600,2,2024-06-17,Normal,43.5,1,1,0,Completed,1
23242,600,3,2024-06-24,Normal,34.3,1,0,1,Completed,1
23243,600,4,2024-06-17,Normal,20.4,0,2,0,Abandoned,1
23244,600,5,2024-06-20,Normal,40.8,1,0,0,Completed,1
23245,600,5,2024-06-28,Normal,60.2,1,6,0,Completed,2
23246,600,6,2024-06-21,Normal,8.7,0,0,0,Failed,1
23247,600,7,2024-06-19,Normal,46.2,1,1,0,Completed,1
23248,600,13,2024-06-27,Normal,16.7,1,2,0,Completed,1
23249,600,14,2024-06-23,Normal,29.0,1,0,0,Completed,1
23250,600,15,2024-06-13,Normal,20.2,1,1,0,Completed,1
23251,600,16,2024-06-21,Normal,33.3,1,0,1,Completed,1
23252,600,17,2024-06-27,Normal,25.0,1,0,1,Completed,1
23253,600,21,2024-06-20,Normal,22.8,1,1,0,Completed,1
23254,600,24,2024-06-22,Normal,15.8,0,0,0,Abandoned,1
23255,600,28,2024-06-24,Normal,16.0,1,0,0,Completed,1
23256,600,30,2024-06-29,Normal,17.8,1,2,0,Completed,1
23257,600,33,2024-06-30,Normal,6.0,1,0,0,Completed,1
23258,601,1,2024-01-29,Easy,15.2,1,0,1,Completed,1
23259,601,2,2024-04-08,Easy,30.3,1,1,1,Completed,1
23260,601,3,2023-12-31,Easy,28.8,1,0,0,Completed,1
23261,601,4,2024-01-02,Easy,37.1,1,0,0,Completed,1
23262,601,4,2024-04-27,Easy,49.4,1,0,0,Completed,2
23263,601,5,2024-02-17,Easy,42.0,1,0,0,Completed,1
23264,601,5,2024-04-04,Easy,27.3,1,0,0,Completed,2
23265,601,6,2024-03-20,Easy,28.9,1,1,0,Completed,1
23266,601,7,2023-12-25,Easy,28.8,1,0,0,Completed,1
23267,601,8,2024-02-12,Easy,36.0,1,8,0,Completed,1
23268,601,9,2023-12-28,Easy,36.4,1,4,0,Completed,1
23269,601,10,2024-06-22,Easy,33.8,1,0,0,Completed,1
23270,601,11,2024-03-03,Easy,31.0,1,1,1,Completed,1
23271,601,12,2024-05-13,Easy,42.2,0,1,0,Failed,1
23272,601,12,2024-06-20,Easy,42.2,1,1,0,Completed,2
23273,601,12,2023-12-21,Easy,45.3,1,4,0,Completed,3
23274,601,13,2024-03-20,Easy,14.5,1,0,0,Completed,1
23275,601,14,2024-05-20,Easy,14.7,1,0,0,Completed,1
23276,601,15,2024-02-07,Easy,15.8,1,2,1,Completed,1
23277,601,16,2023-12-17,Easy,23.8,1,2,0,Completed,1
23278,601,17,2023-12-18,Easy,20.3,1,0,0,Completed,1
23279,601,18,2023-12-21,Easy,36.2,1,2,0,Completed,1
23280,601,19,2024-06-02,Easy,10.8,1,1,0,Completed,1
23281,601,20,2024-01-10,Easy,17.3,1,0,0,Completed,1
23282,601,21,2024-05-28,Easy,18.8,1,1,1,Completed,1
23283,601,22,2024-06-05,Easy,9.0,1,0,1,Completed,1
23284,601,23,2024-03-09,Easy,8.2,1,0,0,Completed,1
23285,601,24,2024-03-17,Easy,21.8,1,0,0,Completed,1
23286,601,25,2024-06-19,Easy,12.9,1,0,0,Completed,1
23287,601,26,2024-05-21,Easy,9.8,1,0,0,Completed,1
23288,601,27,2023-12-18,Easy,11.9,1,0,0,Completed,1
23289,601,28,2024-06-13,Easy,18.4,1,1,0,Completed,1
23290,601,29,2024-03-05,Easy,20.9,1,1,1,Completed,1
23291,601,30,2024-06-21,Easy,14.6,1,1,0,Completed,1
23292,601,31,2024-03-20,Easy,6.9,1,0,0,Completed,1
23293,601,32,2024-02-22,Easy,10.4,1,0,0,Completed,1
23294,601,33,2023-12-16,Easy,7.3,1,1,0,Completed,1
23295,601,34,2024-05-18,Easy,8.2,1,0,0,Completed,1
23296,601,35,2024-03-26,Easy,9.3,1,0,0,Completed,1
23297,602,1,2024-06-26,Hard,30.0,1,3,0,Completed,1
23298,602,2,2024-06-26,Hard,52.8,1,0,1,Completed,1
23299,602,3,2024-06-20,Hard,56.1,1,5,1,Completed,1
23300,602,4,2024-06-24,Hard,43.8,0,2,1,Abandoned,1
23301,602,4,2024-06-18,Hard,82.8,1,4,0,Completed,2
23302,602,5,2024-06-19,Hard,31.3,0,2,0,Abandoned,1
23303,602,6,2024-06-26,Hard,45.3,1,0,0,Completed,1
23304,602,7,2024-06-20,Hard,29.8,0,3,1,Failed,1
23305,602,8,2024-06-24,Hard,97.0,1,6,0,Completed,1
23306,602,9,2024-06-28,Hard,53.8,0,1,0,Abandoned,1
23307,602,9,2024-06-25,Hard,59.6,1,7,1,Completed,2
23308,602,9,2024-06-26,Hard,82.2,1,1,0,Completed,3
23309,602,10,2024-06-17,Hard,53.1,1,0,0,Completed,1
23310,602,11,2024-06-23,Hard,41.1,1,3,1,Completed,1
23311,602,11,2024-06-17,Hard,66.2,1,8,1,Completed,2
23312,602,12,2024-06-30,Hard,20.8,0,0,1,Failed,1
23313,602,12,2024-06-17,Hard,54.4,0,15,0,Abandoned,2
23314,602,13,2024-06-20,Hard,31.9,1,4,1,Completed,1
23315,602,14,2024-06-30,Hard,43.2,1,1,1,Completed,1
23316,602,15,2024-06-30,Hard,28.6,1,0,0,Completed,1
23317,602,16,2024-06-27,Hard,26.9,1,1,0,Completed,1
23318,602,17,2024-06-23,Hard,52.1,1,8,1,Completed,1
23319,602,17,2024-06-26,Hard,39.9,1,2,1,Completed,2
23320,602,18,2024-06-26,Hard,49.2,1,0,1,Completed,1
23321,602,18,2024-06-25,Hard,54.5,1,0,1,Completed,2
23322,602,19,2024-06-30,Hard,21.6,1,0,1,Completed,1
23323,602,20,2024-06-21,Hard,10.2,0,2,0,Failed,1
23324,602,21,2024-06-27,Hard,8.8,0,7,1,Failed,1
23325,602,22,2024-06-27,Hard,22.4,1,1,1,Completed,1
23326,602,23,2024-06-22,Hard,15.0,1,1,1,Completed,1
23327,602,24,2024-06-19,Hard,37.2,1,0,1,Completed,1
23328,602,25,2024-06-21,Hard,27.2,1,2,0,Completed,1
23329,602,26,2024-06-21,Hard,24.3,1,0,0,Completed,1
23330,602,27,2024-06-23,Hard,24.5,1,1,0,Completed,1
23331,602,28,2024-06-19,Hard,34.3,1,3,1,Completed,1
23332,602,29,2024-06-24,Hard,30.0,1,7,0,Completed,1
23333,602,29,2024-06-19,Hard,24.7,1,1,1,Completed,2
23334,602,30,2024-06-23,Hard,17.8,1,2,0,Completed,1
23335,602,31,2024-06-24,Hard,5.2,0,1,1,Failed,1
23336,602,32,2024-06-28,Hard,18.6,1,6,1,Completed,1
23337,602,32,2024-06-22,Hard,21.6,1,1,0,Completed,2
23338,602,33,2024-06-26,Hard,9.9,1,1,0,Completed,1
23339,602,34,2024-06-20,Hard,5.0,0,4,1,Failed,1
23340,602,35,2024-06-25,Hard,15.0,1,2,1,Completed,1
23341,603,1,2024-05-10,Normal,21.0,1,0,0,Completed,1
23342,603,2,2024-05-12,Normal,45.7,1,3,0,Completed,1
23343,603,3,2024-06-22,Normal,38.6,1,0,0,Completed,1
23344,603,4,2024-04-01,Normal,38.7,1,2,0,Completed,1
23345,603,4,2024-06-30,Normal,57.8,1,3,0,Completed,2
23346,603,5,2024-04-17,Normal,33.8,1,2,0,Completed,1
23347,603,6,2024-03-29,Normal,28.8,1,0,0,Completed,1
23348,603,7,2024-05-01,Normal,24.5,0,1,0,Failed,1
23349,603,8,2024-05-16,Normal,24.2,0,3,0,Abandoned,1
23350,603,9,2024-05-21,Normal,45.3,1,1,0,Completed,1
23351,603,10,2024-06-24,Normal,50.1,1,1,0,Completed,1
23352,603,11,2024-03-30,Normal,10.8,0,3,0,Abandoned,1
23353,603,11,2024-04-05,Normal,8.9,0,2,0,Abandoned,2
23354,603,12,2024-04-13,Normal,85.6,1,0,0,Completed,1
23355,603,12,2024-03-29,Normal,90.4,1,4,0,Completed,2
23356,603,12,2024-05-27,Normal,55.1,1,12,1,Completed,3
23357,603,13,2024-05-14,Normal,17.4,1,0,0,Completed,1
23358,603,14,2024-04-25,Normal,33.2,1,0,0,Completed,1
23359,603,15,2024-04-08,Normal,20.8,1,0,0,Completed,1
23360,603,16,2024-05-02,Normal,18.8,0,1,1,Abandoned,1
23361,603,17,2024-06-09,Normal,13.1,0,2,0,Abandoned,1
23362,603,18,2024-05-17,Normal,17.2,0,0,0,Failed,1
23363,603,18,2024-04-01,Normal,32.7,1,0,0,Completed,2
23364,603,19,2024-04-04,Normal,16.1,1,1,0,Completed,1
23365,603,20,2024-06-18,Normal,22.5,1,0,0,Completed,1
23366,603,21,2024-05-06,Normal,7.5,0,1,1,Failed,1
23367,603,22,2024-03-31,Normal,4.9,0,6,0,Abandoned,1
23368,603,23,2024-06-16,Normal,15.5,1,0,0,Completed,1
23369,603,24,2024-04-08,Normal,22.7,1,7,0,Completed,1
23370,603,25,2024-05-14,Normal,10.8,0,0,0,Failed,1
23371,603,26,2024-04-27,Normal,13.7,1,0,0,Completed,1
23372,603,27,2024-06-13,Normal,21.0,1,0,0,Completed,1
23373,603,28,2024-05-30,Normal,26.4,1,7,0,Completed,1
23374,603,29,2024-04-21,Normal,33.7,1,7,0,Completed,1
23375,603,29,2024-04-24,Normal,25.6,1,4,1,Completed,2
23376,603,30,2024-06-25,Normal,14.6,1,0,0,Completed,1
23377,603,31,2024-05-22,Normal,11.8,1,0,0,Completed,1
23378,603,32,2024-03-29,Normal,14.3,1,4,0,Completed,1
23379,603,33,2024-06-27,Normal,11.0,1,2,0,Completed,1
23380,603,34,2024-05-18,Normal,13.4,1,0,0,Completed,1
23381,603,35,2024-04-29,Normal,3.6,0,3,0,Abandoned,1
23382,604,1,2023-12-15,Very Hard,35.9,1,0,0,Completed,1
23383,604,2,2024-02-14,Very Hard,28.3,0,7,0,Failed,1
23384,604,3,2024-01-01,Very Hard,30.0,0,4,0,Failed,1
23385,604,4,2024-02-03,Very Hard,42.3,0,5,0,Failed,1
23386,604,5,2024-05-31,Very Hard,15.8,0,11,0,Abandoned,1
23387,604,5,2023-10-04,Very Hard,55.7,0,6,0,Failed,2
23388,604,6,2023-12-06,Very Hard,24.5,0,5,0,Failed,1
23389,604,7,2024-04-11,Very Hard,36.3,0,9,0,Failed,1
23390,604,8,2024-02-19,Very Hard,70.9,1,6,1,Completed,1
23391,604,9,2024-04-20,Very Hard,112.3,1,9,0,Completed,1
23392,604,9,2024-02-26,Very Hard,119.3,1,12,0,Completed,2
23393,604,9,2023-10-06,Very Hard,38.2,0,0,1,Failed,3
23394,604,10,2023-12-19,Very Hard,94.0,1,1,0,Completed,1
23395,604,10,2024-03-06,Very Hard,38.5,0,8,0,Abandoned,2
23396,604,11,2023-12-25,Very Hard,59.2,1,5,0,Completed,1
23397,604,12,2023-10-01,Very Hard,46.6,0,19,0,Failed,1
23398,604,12,2023-11-29,Very Hard,63.1,0,4,0,Failed,2
23399,604,12,2023-12-14,Very Hard,112.8,1,6,0,Completed,3
23400,604,13,2024-03-02,Very Hard,46.8,1,8,0,Completed,1
23401,604,14,2024-04-18,Very Hard,35.0,1,2,0,Completed,1
23402,604,15,2023-11-02,Very Hard,27.8,1,2,0,Completed,1
23403,604,16,2024-04-11,Very Hard,23.9,0,5,0,Abandoned,1
23404,604,17,2024-02-25,Very Hard,31.9,0,3,0,Abandoned,1
23405,604,18,2023-10-24,Very Hard,54.9,1,4,0,Completed,1
23406,604,19,2024-04-12,Very Hard,24.8,1,1,0,Completed,1
23407,604,20,2024-04-26,Very Hard,19.7,0,1,0,Abandoned,1
23408,604,21,2024-05-18,Very Hard,27.8,1,0,0,Completed,1
23409,604,22,2024-03-26,Very Hard,32.4,1,4,0,Completed,1
23410,604,23,2023-10-20,Very Hard,5.7,0,0,0,Failed,1
23411,604,24,2024-02-16,Very Hard,11.6,0,9,0,Failed,1
23412,604,25,2024-04-15,Very Hard,36.9,1,4,0,Completed,1
23413,604,26,2023-11-14,Very Hard,18.5,0,0,0,Failed,1
23414,604,27,2024-03-12,Very Hard,30.2,1,17,0,Completed,1
23415,604,28,2024-04-23,Very Hard,24.0,0,7,0,Abandoned,1
23416,604,29,2023-10-30,Very Hard,14.5,0,5,0,Failed,1
23417,604,30,2023-12-14,Very Hard,36.7,1,3,0,Completed,1
23418,604,31,2024-05-03,Very Hard,13.0,1,0,0,Completed,1
23419,604,32,2023-10-17,Very Hard,20.5,0,9,0,Failed,1
23420,604,33,2024-02-17,Very Hard,11.5,1,0,0,Completed,1
23421,604,34,2024-04-23,Very Hard,21.3,1,9,1,Completed,1
23422,604,35,2023-10-30,Very Hard,20.9,1,6,0,Completed,1
23423,605,1,2024-03-13,Easy,20.8,1,0,0,Completed,1
23424,605,2,2023-11-28,Easy,31.7,1,0,0,Completed,1
23425,605,3,2024-05-12,Easy,30.4,1,1,0,Completed,1
23426,605,4,2024-05-18,Easy,35.8,1,0,0,Completed,1
23427,605,5,2024-05-07,Easy,33.2,1,5,0,Completed,1
23428,605,6,2024-02-06,Easy,18.6,1,0,0,Completed,1
23429,605,7,2024-01-19,Easy,28.0,1,1,0,Completed,1
23430,605,8,2024-01-19,Easy,54.3,1,1,0,Completed,1
23431,605,9,2024-06-10,Easy,43.0,1,1,1,Completed,1
23432,605,9,2024-06-21,Easy,57.5,1,0,0,Completed,2
23433,605,10,2024-04-25,Easy,26.2,1,0,0,Completed,1
23434,605,11,2024-01-12,Easy,40.8,1,0,0,Completed,1
23435,605,11,2024-01-14,Easy,22.9,1,0,0,Completed,2
23436,605,12,2024-04-06,Easy,51.6,1,0,0,Completed,1
23437,605,13,2024-04-16,Easy,16.2,1,0,0,Completed,1
23438,605,14,2024-05-07,Easy,14.5,1,0,0,Completed,1
23439,605,15,2024-03-08,Easy,10.6,1,1,0,Completed,1
23440,605,16,2024-01-26,Easy,25.8,1,0,0,Completed,1
23441,605,17,2024-05-29,Easy,18.2,0,0,0,Failed,1
23442,605,17,2024-06-07,Easy,20.8,1,0,0,Completed,2
23443,605,18,2024-04-09,Easy,30.1,1,1,0,Completed,1
23444,605,18,2023-12-21,Easy,28.5,1,5,0,Completed,2
23445,605,19,2024-01-05,Easy,12.9,1,1,1,Completed,1
23446,605,20,2024-02-10,Easy,8.5,0,0,0,Failed,1
23447,605,21,2023-11-25,Easy,15.2,1,0,0,Completed,1
23448,605,22,2023-12-16,Easy,14.1,1,1,1,Completed,1
23449,605,23,2023-12-07,Easy,8.4,1,0,0,Completed,1
23450,605,24,2024-06-29,Easy,17.6,1,0,0,Completed,1
23451,605,25,2023-12-11,Easy,13.7,1,0,0,Completed,1
23452,605,26,2024-06-25,Easy,8.3,1,0,1,Completed,1
23453,605,27,2023-12-23,Easy,16.4,1,0,0,Completed,1
23454,605,28,2024-05-14,Easy,16.8,1,1,0,Completed,1
23455,605,29,2024-01-06,Easy,17.9,1,1,0,Completed,1
23456,605,30,2024-04-12,Easy,17.1,1,2,0,Completed,1
23457,605,31,2023-11-25,Easy,9.5,1,0,0,Completed,1
23458,605,32,2024-02-06,Easy,13.8,1,0,1,Completed,1
23459,605,33,2023-12-27,Easy,5.7,1,1,0,Completed,1
23460,605,34,2024-05-13,Easy,8.0,1,0,0,Completed,1
23461,605,35,2024-03-23,Easy,9.5,1,1,0,Completed,1
23462,606,1,2024-04-21,Hard,32.3,1,0,1,Completed,1
23463,606,2,2024-06-15,Hard,37.5,1,1,0,Completed,1
23464,606,3,2024-06-03,Hard,43.7,1,6,0,Completed,1
23465,606,4,2024-06-05,Hard,32.1,0,3,0,Abandoned,1
23466,606,5,2024-05-19,Hard,69.1,1,5,0,Completed,1
23467,606,6,2024-04-06,Hard,31.9,1,4,0,Completed,1
23468,606,7,2024-05-04,Hard,46.1,1,0,0,Completed,1
23469,606,8,2024-05-11,Hard,44.8,0,6,1,Abandoned,1
23470,606,9,2024-06-20,Hard,59.8,1,21,0,Completed,1
23471,606,9,2024-04-06,Hard,18.5,0,5,0,Failed,2
23472,606,9,2024-06-11,Hard,84.4,1,10,0,Completed,3
23473,606,10,2024-05-27,Hard,49.7,1,1,0,Completed,1
23474,606,11,2024-06-01,Hard,50.7,1,5,0,Completed,1
23475,606,11,2024-04-06,Hard,55.8,1,0,0,Completed,2
23476,606,12,2024-05-11,Hard,98.8,1,2,0,Completed,1
23477,606,13,2024-05-08,Hard,6.7,0,1,1,Abandoned,1
23478,606,14,2024-04-29,Hard,36.0,1,5,0,Completed,1
23479,606,15,2024-05-26,Hard,9.9,0,1,0,Abandoned,1
23480,606,16,2024-05-28,Hard,33.6,1,7,0,Completed,1
23481,606,17,2024-04-17,Hard,23.6,0,7,0,Abandoned,1
23482,606,18,2024-04-12,Hard,41.5,1,4,0,Completed,1
23483,606,19,2024-06-10,Hard,19.8,1,3,0,Completed,1
23484,606,20,2024-04-11,Hard,23.5,1,0,0,Completed,1
23485,606,21,2024-06-13,Hard,20.1,1,4,0,Completed,1
23486,606,22,2024-06-29,Hard,25.8,1,2,0,Completed,1
23487,606,23,2024-05-25,Hard,20.1,1,0,0,Completed,1
23488,606,24,2024-05-06,Hard,26.8,1,1,0,Completed,1
23489,606,25,2024-04-10,Hard,21.9,1,5,0,Completed,1
23490,606,26,2024-05-12,Hard,21.0,1,0,0,Completed,1
23491,606,27,2024-05-18,Hard,10.8,0,0,0,Abandoned,1
23492,606,28,2024-06-07,Hard,25.9,1,7,0,Completed,1
23493,606,28,2024-05-30,Hard,22.8,1,14,0,Completed,2
23494,606,29,2024-04-14,Hard,41.4,1,4,0,Completed,1
23495,606,29,2024-04-21,Hard,26.5,1,1,0,Completed,2
23496,606,30,2024-05-30,Hard,23.1,1,0,0,Completed,1
23497,606,31,2024-04-20,Hard,10.0,1,2,0,Completed,1
23498,606,32,2024-04-20,Hard,15.7,0,17,0,Failed,1
23499,606,33,2024-06-04,Hard,10.4,1,1,0,Completed,1
23500,606,34,2024-06-15,Hard,19.9,1,0,0,Completed,1
23501,606,35,2024-05-02,Hard,13.0,1,0,0,Completed,1
23502,607,1,2024-06-23,Very Hard,53.1,1,6,1,Completed,1
23503,607,2,2023-10-13,Very Hard,21.8,0,2,0,Failed,1
23504,607,3,2024-02-18,Very Hard,51.3,0,5,1,Failed,1
23505,607,4,2024-01-30,Very Hard,96.4,1,7,0,Completed,1
23506,607,5,2024-04-06,Very Hard,55.5,1,25,0,Completed,1
23507,607,5,2023-12-14,Very Hard,68.5,1,6,1,Completed,2
23508,607,6,2023-11-14,Very Hard,48.5,1,10,1,Completed,1
23509,607,7,2023-10-21,Very Hard,41.0,1,3,1,Completed,1
23510,607,8,2024-01-21,Very Hard,46.1,0,7,1,Failed,1
23511,607,8,2023-11-12,Very Hard,106.6,1,12,1,Completed,2
23512,607,8,2023-11-07,Very Hard,24.8,0,24,1,Abandoned,3
23513,607,9,2023-12-26,Very Hard,53.2,0,10,1,Abandoned,1
23514,607,9,2024-04-22,Very Hard,57.1,0,13,1,Failed,2
23515,607,10,2024-05-04,Very Hard,66.3,1,2,1,Completed,1
23516,607,11,2024-02-02,Very Hard,44.6,0,1,1,Abandoned,1
23517,607,11,2024-05-12,Very Hard,70.0,1,6,1,Completed,2
23518,607,12,2024-03-05,Very Hard,120.1,1,3,1,Completed,1
23519,607,13,2024-02-08,Very Hard,32.3,1,2,1,Completed,1
23520,607,14,2024-06-16,Very Hard,36.2,1,0,1,Completed,1
23521,607,15,2024-03-17,Very Hard,31.5,1,0,1,Completed,1
23522,607,16,2023-11-10,Very Hard,40.7,1,6,0,Completed,1
23523,607,17,2024-01-02,Very Hard,37.9,1,0,1,Completed,1
23524,607,17,2024-04-26,Very Hard,51.1,1,8,1,Completed,2
23525,607,18,2024-04-22,Very Hard,45.9,0,1,1,Failed,1
23526,607,18,2024-04-19,Very Hard,28.1,0,19,1,Failed,2
23527,607,19,2024-01-21,Very Hard,27.6,1,1,1,Completed,1
23528,607,20,2024-05-23,Very Hard,9.8,0,0,1,Failed,1
23529,607,21,2024-03-21,Very Hard,22.9,1,0,0,Completed,1
23530,607,22,2024-06-30,Very Hard,21.5,1,3,1,Completed,1
23531,607,23,2023-12-06,Very Hard,17.3,0,0,1,Abandoned,1
23532,607,24,2024-05-19,Very Hard,29.2,1,21,1,Completed,1
23533,607,25,2024-01-09,Very Hard,28.4,1,0,1,Completed,1
23534,607,26,2023-10-30,Very Hard,20.7,1,1,1,Completed,1
23535,607,27,2024-03-03,Very Hard,32.9,1,0,1,Completed,1
23536,607,28,2023-11-09,Very Hard,10.7,0,7,1,Failed,1
23537,607,29,2024-03-14,Very Hard,13.8,0,7,1,Failed,1
23538,607,29,2023-11-05,Very Hard,15.1,0,30,1,Abandoned,2
23539,607,30,2024-01-20,Very Hard,6.6,0,1,0,Abandoned,1
23540,607,31,2024-02-12,Very Hard,19.6,1,0,1,Completed,1
23541,607,32,2024-03-17,Very Hard,13.8,0,8,0,Failed,1
23542,607,32,2024-01-20,Very Hard,27.3,1,2,0,Completed,2
23543,607,33,2023-10-11,Very Hard,11.5,1,1,1,Completed,1
23544,607,34,2024-05-07,Very Hard,24.4,1,0,0,Completed,1
23545,607,35,2024-05-29,Very Hard,12.9,1,6,1,Completed,1
23546,608,1,2024-06-25,Hard,31.8,1,0,0,Completed,1
23547,608,2,2024-06-20,Hard,55.7,1,4,1,Completed,1
23548,608,3,2024-02-17,Hard,57.2,1,0,1,Completed,1
23549,608,4,2024-06-07,Hard,80.2,1,1,0,Completed,1
23550,608,4,2024-01-27,Hard,52.7,1,0,1,Completed,2
23551,608,5,2024-05-31,Hard,48.1,1,8,0,Completed,1
23552,608,6,2024-02-13,Hard,44.5,1,2,1,Completed,1
23553,608,7,2024-05-28,Hard,46.8,1,4,1,Completed,1
23554,608,8,2024-05-13,Hard,24.9,0,35,0,Abandoned,1
23555,608,8,2024-02-25,Hard,96.9,1,4,1,Completed,2
23556,608,8,2024-04-13,Hard,102.4,1,15,0,Completed,3
23557,608,9,2024-03-20,Hard,89.3,1,7,1,Completed,1
23558,608,9,2024-06-20,Hard,81.9,1,52,1,Completed,2
23559,608,10,2024-04-09,Hard,53.3,1,1,1,Completed,1
23560,608,11,2024-04-06,Hard,11.6,0,10,1,Failed,1
23561,608,11,2024-06-06,Hard,39.6,1,5,1,Completed,2
23562,608,12,2024-05-28,Hard,67.3,1,4,1,Completed,1
23563,608,12,2024-06-15,Hard,67.4,1,9,0,Completed,2
23564,608,13,2024-04-24,Hard,22.1,1,2,1,Completed,1
23565,608,14,2024-05-24,Hard,31.1,1,3,1,Completed,1
23566,608,15,2024-02-21,Hard,18.4,1,0,1,Completed,1
23567,608,16,2024-06-04,Hard,39.2,1,1,0,Completed,1
23568,608,17,2024-05-16,Hard,44.2,1,0,1,Completed,1
23569,608,18,2024-03-30,Hard,55.3,1,17,1,Completed,1
23570,608,19,2024-03-30,Hard,17.4,1,1,1,Completed,1
23571,608,20,2024-04-30,Hard,27.7,1,8,1,Completed,1
23572,608,21,2024-06-01,Hard,24.3,1,1,0,Completed,1
23573,608,22,2024-06-21,Hard,11.0,0,7,0,Failed,1
23574,608,23,2024-02-11,Hard,20.5,1,0,1,Completed,1
23575,608,24,2024-02-16,Hard,7.5,0,1,0,Abandoned,1
23576,608,24,2024-02-13,Hard,37.3,1,1,1,Completed,2
23577,608,25,2024-04-17,Hard,19.9,1,5,1,Completed,1
23578,608,26,2024-01-29,Hard,17.6,1,0,1,Completed,1
23579,608,27,2024-04-12,Hard,16.4,1,0,1,Completed,1
23580,608,28,2024-04-28,Hard,18.8,1,2,0,Completed,1
23581,608,28,2024-06-12,Hard,12.0,0,10,0,Abandoned,2
23582,608,29,2024-03-29,Hard,8.9,0,3,1,Failed,1
23583,608,29,2024-06-28,Hard,25.6,1,1,0,Completed,2
23584,608,30,2024-03-30,Hard,18.8,1,0,1,Completed,1
23585,608,31,2024-01-28,Hard,13.1,1,0,1,Completed,1
23586,608,32,2024-03-06,Hard,24.8,1,3,0,Completed,1
23587,608,33,2024-04-14,Hard,12.5,1,0,1,Completed,1
23588,608,34,2024-06-16,Hard,13.9,1,8,1,Completed,1
23589,608,35,2024-05-10,Hard,16.4,1,0,1,Completed,1
23590,609,1,2024-01-04,Normal,20.7,1,0,1,Completed,1
23591,609,2,2024-04-18,Normal,47.4,1,0,1,Completed,1
23592,609,3,2024-04-03,Normal,36.2,1,2,0,Completed,1
23593,609,4,2023-11-21,Normal,52.9,1,0,0,Completed,1
23594,609,4,2024-02-06,Normal,60.4,1,12,1,Completed,2
23595,609,5,2024-06-21,Normal,17.2,0,3,0,Failed,1
23596,609,6,2024-02-14,Normal,32.5,1,1,0,Completed,1
23597,609,7,2024-05-28,Normal,43.7,1,2,1,Completed,1
23598,609,8,2024-05-28,Normal,71.5,1,3,0,Completed,1
23599,609,9,2024-01-24,Normal,45.4,0,3,1,Failed,1
23600,609,10,2023-11-18,Normal,35.4,1,5,0,Completed,1
23601,609,11,2024-05-31,Normal,31.2,1,0,1,Completed,1
23602,609,12,2024-03-15,Normal,44.6,0,3,0,Failed,1
23603,609,13,2024-03-24,Normal,24.2,1,0,1,Completed,1
23604,609,14,2024-03-02,Normal,32.9,1,1,1,Completed,1
23605,609,15,2024-01-25,Normal,23.6,1,0,1,Completed,1
23606,609,16,2024-04-25,Normal,26.6,1,0,0,Completed,1
23607,609,17,2024-05-10,Normal,30.5,1,7,1,Completed,1
23608,609,17,2024-05-07,Normal,29.8,1,1,1,Completed,2
23609,609,18,2024-03-24,Normal,27.1,1,6,0,Completed,1
23610,609,18,2024-05-31,Normal,40.1,1,5,1,Completed,2
23611,609,19,2024-06-28,Normal,15.0,1,1,0,Completed,1
23612,609,20,2023-12-23,Normal,23.2,1,0,1,Completed,1
